ID	hgnc_id	symbol	prev_symbol
336	HGNC:336	AGTR1	AGTR1B
338	HGNC:338	AGTR2	
13539	HGNC:13539	AGTRAP	
341	HGNC:341	AGXT	SPAT
14412	HGNC:14412	AGXT2	
24618	HGNC:24618	AHCTF1	
24620	HGNC:24620	AHCTF1P1	AHCTF1P
343	HGNC:343	AHCY	
344	HGNC:344	AHCYL1	
22204	HGNC:22204	AHCYL2	
44993	HGNC:44993	AHCYP1	
44994	HGNC:44994	AHCYP2	
44995	HGNC:44995	AHCYP3	
44996	HGNC:44996	AHCYP4	
44997	HGNC:44997	AHCYP5	
44998	HGNC:44998	AHCYP6	
44999	HGNC:44999	AHCYP7	
45000	HGNC:45000	AHCYP8	
25230	HGNC:25230	AHDC1	
21575	HGNC:21575	AHI1	
32526	HGNC:32526	AHI1-DT	C6orf217|NCRNA00271|LINC00271
347	HGNC:347	AHNAK	
20125	HGNC:20125	AHNAK2	C14orf78
348	HGNC:348	AHR	
346	HGNC:346	AHRR	AHH|AHHR
1189	HGNC:1189	AHSA1	C14orf3
20437	HGNC:20437	AHSA2P	AHSA2
349	HGNC:349	AHSG	
18075	HGNC:18075	AHSP	ERAF
13203	HGNC:13203	AICDA	
25761	HGNC:25761	AIDA	C1orf80
54663	HGNC:54663	AIDAP1	
54664	HGNC:54664	AIDAP2	
54665	HGNC:54665	AIDAP3	
352	HGNC:352	AIF1	
28904	HGNC:28904	AIF1L	C9orf58
8768	HGNC:8768	AIFM1	PDCD8|NAMSD|AUNX1
44884	HGNC:44884	AIFM1P1	
21411	HGNC:21411	AIFM2	AMID
26398	HGNC:26398	AIFM3	
21607	HGNC:21607	AIG1	
43926	HGNC:43926	AIG1P1	
357	HGNC:357	AIM2	
10648	HGNC:10648	AIMP1	SCYE1
16543	HGNC:16543	AIMP1P1	SCYE1P
43693	HGNC:43693	AIMP1P2	
20609	HGNC:20609	AIMP2	
358	HGNC:358	AIP	
359	HGNC:359	AIPL1	LCA4
360	HGNC:360	AIRE	APECED
26039	HGNC:26039	AIRIM	C1orf109
34515	HGNC:34515	AIRN	
30801	HGNC:30801	AJAP1	
37284	HGNC:37284	AJM1	C9orf172
20250	HGNC:20250	AJUBA	JUB
55449	HGNC:55449	AJUBA-DT	
361	HGNC:361	AK1	
362	HGNC:362	AK2	
24037	HGNC:24037	AK2P1	
33542	HGNC:33542	AK2P2	
17376	HGNC:17376	AK3	AK6|AK3L1
31099	HGNC:31099	AK3P2	
39062	HGNC:39062	AK3P3	
39063	HGNC:39063	AK3P4	
39064	HGNC:39064	AK3P5	
39065	HGNC:39065	AK3P6	
56418	HGNC:56418	AK3P7	
363	HGNC:363	AK4	AK3|AK3L1
364	HGNC:364	AK4P1	AK3P1
39066	HGNC:39066	AK4P2	
21596	HGNC:21596	AK4P3	AK3L2
39067	HGNC:39067	AK4P4	
39068	HGNC:39068	AK4P5	
39069	HGNC:39069	AK4P6	
365	HGNC:365	AK5	
49151	HGNC:49151	AK6	
51678	HGNC:51678	AK6P1	
51679	HGNC:51679	AK6P2	
20091	HGNC:20091	AK7	
26526	HGNC:26526	AK8	C9orf98
33814	HGNC:33814	AK9	C6orf224|AKD2|C6orf199|AKD1
28285	HGNC:28285	AKAIN1	C18orf42
367	HGNC:367	AKAP1	PRKA1
55339	HGNC:55339	AKAP1-DT	
372	HGNC:372	AKAP2	PRKA2
373	HGNC:373	AKAP3	
374	HGNC:374	AKAP4	
375	HGNC:375	AKAP5	
376	HGNC:376	AKAP6	
377	HGNC:377	AKAP7	
378	HGNC:378	AKAP8	
29857	HGNC:29857	AKAP8L	
49758	HGNC:49758	AKAP8P1	
379	HGNC:379	AKAP9	
368	HGNC:368	AKAP10	
369	HGNC:369	AKAP11	
370	HGNC:370	AKAP12	
371	HGNC:371	AKAP13	LBC
55975	HGNC:55975	AKAP13-AS1	
24061	HGNC:24061	AKAP14	
18783	HGNC:18783	AKAP17A	CXYorf3|SFRS17A
38514	HGNC:38514	AKAP17BP	AKAP16B|AKAP16BP
1170	HGNC:1170	AKIP1	C11orf17
25744	HGNC:25744	AKIRIN1	C1orf108
50794	HGNC:50794	AKIRIN1P1	
50797	HGNC:50797	AKIRIN1P2	
21407	HGNC:21407	AKIRIN2	C6orf166
50796	HGNC:50796	AKIRIN2P1	
24108	HGNC:24108	AKNA	
28398	HGNC:28398	AKNAD1	C1orf62
380	HGNC:380	AKR1A1	
381	HGNC:381	AKR1B1	ALDR1
420	HGNC:420	AKR1B1P1	ALDRL1
425	HGNC:425	AKR1B1P2	ALDRP
422	HGNC:422	AKR1B1P3	ALDRL3
423	HGNC:423	AKR1B1P4	ALDRL4
20002	HGNC:20002	AKR1B1P5	AKR1B1P
33498	HGNC:33498	AKR1B1P6	
33497	HGNC:33497	AKR1B1P7	
33496	HGNC:33496	AKR1B1P8	
382	HGNC:382	AKR1B10	AKR1B11
45062	HGNC:45062	AKR1B10P1	
45063	HGNC:45063	AKR1B10P2	
37281	HGNC:37281	AKR1B15	
384	HGNC:384	AKR1C1	DDH1
385	HGNC:385	AKR1C2	DDH2|TDD
386	HGNC:386	AKR1C3	HSD17B5
387	HGNC:387	AKR1C4	CHDR
44679	HGNC:44679	AKR1C5P	
44680	HGNC:44680	AKR1C6P	
44681	HGNC:44681	AKR1C7P	
23469	HGNC:23469	AKR1C8	AKR1CL1|AKR1C8P
388	HGNC:388	AKR1D1	SRD5B1
11288	HGNC:11288	AKR1D1P1	SRD5BP1|AKR1D1P
23437	HGNC:23437	AKR1E2	AKRDC1|AKR1CL2
389	HGNC:389	AKR7A2	
24062	HGNC:24062	AKR7A2P1	
55059	HGNC:55059	AKR7A2P2	
390	HGNC:390	AKR7A3	
24056	HGNC:24056	AKR7L	
391	HGNC:391	AKT1	
28426	HGNC:28426	AKT1S1	
392	HGNC:392	AKT2	
393	HGNC:393	AKT3	
41304	HGNC:41304	AKT3-IT1	
16710	HGNC:16710	AKTIP	FTS
56419	HGNC:56419	AKTIPP1	
56420	HGNC:56420	AKTIPP2	
56421	HGNC:56421	AKTIPP3	
395	HGNC:395	ALAD	
396	HGNC:396	ALAS1	ALAS3|ALAS
397	HGNC:397	ALAS2	ASB
399	HGNC:399	ALB	
400	HGNC:400	ALCAM	
402	HGNC:402	ALDH1A1	PUMB1|ALDH1
15472	HGNC:15472	ALDH1A2	
27515	HGNC:27515	ALDH1A2-AS1	
409	HGNC:409	ALDH1A3	ALDH6
55416	HGNC:55416	ALDH1A3-AS1	
407	HGNC:407	ALDH1B1	ALDH5
3978	HGNC:3978	ALDH1L1	FTHFD
40244	HGNC:40244	ALDH1L1-AS1	
42446	HGNC:42446	ALDH1L1-AS2	
26777	HGNC:26777	ALDH1L2	
404	HGNC:404	ALDH2	
405	HGNC:405	ALDH3A1	ALDH3
403	HGNC:403	ALDH3A2	SLS|ALDH10
410	HGNC:410	ALDH3B1	ALDH7
411	HGNC:411	ALDH3B2	ALDH8
406	HGNC:406	ALDH4A1	ALDH4
408	HGNC:408	ALDH5A1	
7179	HGNC:7179	ALDH6A1	MMSDH
877	HGNC:877	ALDH7A1	ATQ1
878	HGNC:878	ALDH7A1P1	ATQL1
879	HGNC:879	ALDH7A1P2	ATQL2
880	HGNC:880	ALDH7A1P3	ATQL3
881	HGNC:881	ALDH7A1P4	ATQL4
15471	HGNC:15471	ALDH8A1	
412	HGNC:412	ALDH9A1	ALDH7|ALDH4|ALDH9
28114	HGNC:28114	ALDH16A1	
9722	HGNC:9722	ALDH18A1	GSAS|PYCS|SPG9
414	HGNC:414	ALDOA	
415	HGNC:415	ALDOAP1	
416	HGNC:416	ALDOAP2	
417	HGNC:417	ALDOB	
418	HGNC:418	ALDOC	
18294	HGNC:18294	ALG1	
33721	HGNC:33721	ALG1L1P	ALG1L
37258	HGNC:37258	ALG1L2	
44372	HGNC:44372	ALG1L3P	
44374	HGNC:44374	ALG1L5P	
44375	HGNC:44375	ALG1L6P	
44376	HGNC:44376	ALG1L7P	
44377	HGNC:44377	ALG1L8P	
44378	HGNC:44378	ALG1L9P	
44379	HGNC:44379	ALG1L10P	
44380	HGNC:44380	ALG1L11P	
44381	HGNC:44381	ALG1L12P	
44382	HGNC:44382	ALG1L13P	
44383	HGNC:44383	ALG1L14P	
44384	HGNC:44384	ALG1L15P	
23159	HGNC:23159	ALG2	
23056	HGNC:23056	ALG3	
45159	HGNC:45159	ALG3P1	
20266	HGNC:20266	ALG5	
23157	HGNC:23157	ALG6	
23161	HGNC:23161	ALG8	
15672	HGNC:15672	ALG9	DIBD1
41409	HGNC:41409	ALG9-IT1	
23162	HGNC:23162	ALG10	
31088	HGNC:31088	ALG10B	
32456	HGNC:32456	ALG11	
19358	HGNC:19358	ALG12	
30881	HGNC:30881	ALG13	GLT28D1|CXorf45
41277	HGNC:41277	ALG13-AS1	
28287	HGNC:28287	ALG14	
41192	HGNC:41192	ALG14-AS1	
427	HGNC:427	ALK	
33775	HGNC:33775	ALKAL1	FAM150A
27683	HGNC:27683	ALKAL2	FAM150B
17911	HGNC:17911	ALKBH1	ALKBH
32487	HGNC:32487	ALKBH2	
30141	HGNC:30141	ALKBH3	
48670	HGNC:48670	ALKBH3-AS1	
21900	HGNC:21900	ALKBH4	
25996	HGNC:25996	ALKBH5	OFOXD1
28243	HGNC:28243	ALKBH6	
21306	HGNC:21306	ALKBH7	SPATA11
25189	HGNC:25189	ALKBH8	
17377	HGNC:17377	ALLC	
428	HGNC:428	ALMS1	
41305	HGNC:41305	ALMS1-IT1	
29586	HGNC:29586	ALMS1P1	ALMS1L|ALMS1P
435	HGNC:435	ALOX5	
436	HGNC:436	ALOX5AP	
429	HGNC:429	ALOX12	
51342	HGNC:51342	ALOX12-AS1	
430	HGNC:430	ALOX12B	
431	HGNC:431	ALOX12P1	ALOX12P
432	HGNC:432	ALOX12P2	
433	HGNC:433	ALOX15	
434	HGNC:434	ALOX15B	
13742	HGNC:13742	ALOX15P1	ALOX15P
39027	HGNC:39027	ALOX15P2	
13743	HGNC:13743	ALOXE3	
44238	HGNC:44238	ALOXE3P1	
441	HGNC:441	ALPG	ALPPL2
437	HGNC:437	ALPI	
20917	HGNC:20917	ALPK1	
20565	HGNC:20565	ALPK2	
17574	HGNC:17574	ALPK3	
438	HGNC:438	ALPL	HOPS
439	HGNC:439	ALPP	
14016	HGNC:14016	ALPPP	
443	HGNC:443	ALS2	ALS2CR6
20605	HGNC:20605	ALS2CL	
1494	HGNC:1494	ALX1	CART1
449	HGNC:449	ALX3	FND
450	HGNC:450	ALX4	PFM2
19071	HGNC:19071	ALYREF	THOC4
451	HGNC:451	AMACR	
452	HGNC:452	AMBN	
453	HGNC:453	AMBP	ITI|ITIL
25990	HGNC:25990	AMBRA1	
457	HGNC:457	AMD1	
44898	HGNC:44898	AMD1P1	
460	HGNC:460	AMD1P2	AMD2|AMD|AMDP1
51608	HGNC:51608	AMD1P3	
51609	HGNC:51609	AMD1P4	
28577	HGNC:28577	AMDHD1	
24262	HGNC:24262	AMDHD2	
461	HGNC:461	AMELX	AMG|AIH1
462	HGNC:462	AMELY	AMGL
26837	HGNC:26837	AMER1	FAM123B
26360	HGNC:26360	AMER2	FAM123A
26771	HGNC:26771	AMER3	FAM123C
463	HGNC:463	AMFR	
464	HGNC:464	AMH	
465	HGNC:465	AMHR2	
20824	HGNC:20824	AMIGO1	
24073	HGNC:24073	AMIGO2	
24075	HGNC:24075	AMIGO3	
466	HGNC:466	AMLCR2	
467	HGNC:467	AMMECR1	
41306	HGNC:41306	AMMECR1-IT1	
28658	HGNC:28658	AMMECR1L	
39809	HGNC:39809	AMMECR1LP1	
14604	HGNC:14604	AMN	
27281	HGNC:27281	AMN1	
17810	HGNC:17810	AMOT	
17811	HGNC:17811	AMOTL1	
17812	HGNC:17812	AMOTL2	
468	HGNC:468	AMPD1	
469	HGNC:469	AMPD2	
470	HGNC:470	AMPD3	
471	HGNC:471	AMPH	
473	HGNC:473	AMT	
33188	HGNC:33188	AMTN	
474	HGNC:474	AMY1A	AMY1
475	HGNC:475	AMY1B	AMY1
476	HGNC:476	AMY1C	AMY1
477	HGNC:477	AMY2A	AMY2
478	HGNC:478	AMY2B	AMY2
479	HGNC:479	AMYP1	AMY2P
22231	HGNC:22231	AMZ1	
28041	HGNC:28041	AMZ2	
26491	HGNC:26491	AMZ2P1	
38072	HGNC:38072	AMZ2P2	
54911	HGNC:54911	AMZ2P3	
19988	HGNC:19988	ANAPC1	
44150	HGNC:44150	ANAPC1P1	
54708	HGNC:54708	ANAPC1P2	
54709	HGNC:54709	ANAPC1P3	
54710	HGNC:54710	ANAPC1P4	
54711	HGNC:54711	ANAPC1P5	
54712	HGNC:54712	ANAPC1P6	
19989	HGNC:19989	ANAPC2	
19990	HGNC:19990	ANAPC4	
15713	HGNC:15713	ANAPC5	
17380	HGNC:17380	ANAPC7	
24077	HGNC:24077	ANAPC10	
33976	HGNC:33976	ANAPC10P1	ANAPC10P
14452	HGNC:14452	ANAPC11	
24540	HGNC:24540	ANAPC13	
24531	HGNC:24531	ANAPC15	C11orf51
54888	HGNC:54888	ANAPC15P1	
54889	HGNC:54889	ANAPC15P2	
26976	HGNC:26976	ANAPC16	C10orf104
482	HGNC:482	ANCR	
483	HGNC:483	ANG	
19961	HGNC:19961	ANGEL1	KIAA0759
30534	HGNC:30534	ANGEL2	
484	HGNC:484	ANGPT1	
485	HGNC:485	ANGPT2	
487	HGNC:487	ANGPT4	
489	HGNC:489	ANGPTL1	ANGPT3
490	HGNC:490	ANGPTL2	
491	HGNC:491	ANGPTL3	ANGPT5
16039	HGNC:16039	ANGPTL4	
19705	HGNC:19705	ANGPTL5	
23140	HGNC:23140	ANGPTL6	
24078	HGNC:24078	ANGPTL7	
24933	HGNC:24933	ANGPTL8	C19orf80
40024	HGNC:40024	ANHX	
492	HGNC:492	ANK1	ANK
493	HGNC:493	ANK2	LQT4
40076	HGNC:40076	ANK2-AS1	
494	HGNC:494	ANK3	
54102	HGNC:54102	ANK3-DT	
26350	HGNC:26350	ANKAR	
28002	HGNC:28002	ANKDD1A	
32525	HGNC:32525	ANKDD1B	
15803	HGNC:15803	ANKEF1	ANKRD5
26766	HGNC:26766	ANKFN1	
20763	HGNC:20763	ANKFY1	
15492	HGNC:15492	ANKH	CCAL2|CMDJ
55234	HGNC:55234	ANKH-DT	
24714	HGNC:24714	ANKHD1	
55564	HGNC:55564	ANKHD1-DT	
33530	HGNC:33530	ANKHD1-EIF4EBP3	
22215	HGNC:22215	ANKIB1	
21027	HGNC:21027	ANKK1	
26812	HGNC:26812	ANKLE1	ANKRD41
29101	HGNC:29101	ANKLE2	KIAA0692
20987	HGNC:20987	ANKMY1	
25370	HGNC:25370	ANKMY2	
13208	HGNC:13208	ANKRA2	
15819	HGNC:15819	ANKRD1	
495	HGNC:495	ANKRD2	
17280	HGNC:17280	ANKRD6	
18588	HGNC:18588	ANKRD7	
20096	HGNC:20096	ANKRD9	
20265	HGNC:20265	ANKRD10	
39891	HGNC:39891	ANKRD10-IT1	
21316	HGNC:21316	ANKRD11	
54737	HGNC:54737	ANKRD11P1	
54738	HGNC:54738	ANKRD11P2	
29135	HGNC:29135	ANKRD12	
21268	HGNC:21268	ANKRD13A	ANKRD13
26363	HGNC:26363	ANKRD13B	
25374	HGNC:25374	ANKRD13C	
4906	HGNC:4906	ANKRD13C-DT	HHLA3
27880	HGNC:27880	ANKRD13D	
23471	HGNC:23471	ANKRD16	
23575	HGNC:23575	ANKRD17	
55556	HGNC:55556	ANKRD17-DT	
23643	HGNC:23643	ANKRD18A	
23644	HGNC:23644	ANKRD18B	
43601	HGNC:43601	ANKRD18CP	
28016	HGNC:28016	ANKRD18DP	
43609	HGNC:43609	ANKRD18EP	
56404	HGNC:56404	ANKRD18FP	
22567	HGNC:22567	ANKRD19P	ANKRD19
23665	HGNC:23665	ANKRD20A1	ANKRD20A
31979	HGNC:31979	ANKRD20A2P	ANKRD20A2
31981	HGNC:31981	ANKRD20A3P	ANKRD20A3
31982	HGNC:31982	ANKRD20A4P	ANKRD20A4
33833	HGNC:33833	ANKRD20A5P	ANKRD20A5
37714	HGNC:37714	ANKRD20A6P	
31980	HGNC:31980	ANKRD20A7P	
23666	HGNC:23666	ANKRD20A8P	ANKRD20B
42023	HGNC:42023	ANKRD20A9P	
39707	HGNC:39707	ANKRD20A10P	ANKRD20A4P1
42024	HGNC:42024	ANKRD20A11P	C21orf81
43603	HGNC:43603	ANKRD20A12P	
43604	HGNC:43604	ANKRD20A13P	
43605	HGNC:43605	ANKRD20A14P	
43606	HGNC:43606	ANKRD20A15P	
43607	HGNC:43607	ANKRD20A16P	
43608	HGNC:43608	ANKRD20A17P	
23756	HGNC:23756	ANKRD20A18P	C21orf126
42737	HGNC:42737	ANKRD20A19P	
32319	HGNC:32319	ANKRD20A20P	CCDC29
52329	HGNC:52329	ANKRD20A21P	
28321	HGNC:28321	ANKRD22	
24470	HGNC:24470	ANKRD23	
29424	HGNC:29424	ANKRD24	
29186	HGNC:29186	ANKRD26	THC2
32955	HGNC:32955	ANKRD26P1	
39687	HGNC:39687	ANKRD26P2	
39689	HGNC:39689	ANKRD26P3	LINC00414
39690	HGNC:39690	ANKRD26P4	
25310	HGNC:25310	ANKRD27	
29024	HGNC:29024	ANKRD28	
27110	HGNC:27110	ANKRD29	
17234	HGNC:17234	ANKRD30A	
24165	HGNC:24165	ANKRD30B	
35167	HGNC:35167	ANKRD30BL	NCRNA00164|ANKRD30BP3
19722	HGNC:19722	ANKRD30BP1	C21orf110|ANKRD30BP
16620	HGNC:16620	ANKRD30BP2	C21orf99
27873	HGNC:27873	ANKRD30BP3	
26853	HGNC:26853	ANKRD31	
13788	HGNC:13788	ANKRD33	C12orf7
35240	HGNC:35240	ANKRD33B	
41298	HGNC:41298	ANKRD33B-AS1	
56293	HGNC:56293	ANKRD33BP1	
56294	HGNC:56294	ANKRD33BP2	
56295	HGNC:56295	ANKRD33BP3	
56296	HGNC:56296	ANKRD33BP4	
56297	HGNC:56297	ANKRD33BP5	
56298	HGNC:56298	ANKRD33BP6	
56299	HGNC:56299	ANKRD33BP7	
56300	HGNC:56300	ANKRD33BP8	
56301	HGNC:56301	ANKRD33BP9	
56302	HGNC:56302	ANKRD33BP10	
27639	HGNC:27639	ANKRD34A	ANKRD34
33736	HGNC:33736	ANKRD34B	
33888	HGNC:33888	ANKRD34C	
48618	HGNC:48618	ANKRD34C-AS1	
26323	HGNC:26323	ANKRD35	
24079	HGNC:24079	ANKRD36	
29333	HGNC:29333	ANKRD36B	KIAA1641
28169	HGNC:28169	ANKRD36BP1	ANKRD26L1|ANKRD36BL1
33607	HGNC:33607	ANKRD36BP2	
32946	HGNC:32946	ANKRD36C	
37759	HGNC:37759	ANKRD36P1	
29593	HGNC:29593	ANKRD37	
28640	HGNC:28640	ANKRD39	
56783	HGNC:56783	ANKRD39P1	
28233	HGNC:28233	ANKRD40	
26080	HGNC:26080	ANKRD40CL	C17orf73|LINC00483
26752	HGNC:26752	ANKRD42	
55590	HGNC:55590	ANKRD42-DT	
25259	HGNC:25259	ANKRD44	
41090	HGNC:41090	ANKRD44-AS1	
55840	HGNC:55840	ANKRD44-DT	
41477	HGNC:41477	ANKRD44-IT1	
24786	HGNC:24786	ANKRD45	
27229	HGNC:27229	ANKRD46	
25970	HGNC:25970	ANKRD49	
54619	HGNC:54619	ANKRD49P1	
54620	HGNC:54620	ANKRD49P2	
54621	HGNC:54621	ANKRD49P3	
54622	HGNC:54622	ANKRD49P4	
29223	HGNC:29223	ANKRD50	
26614	HGNC:26614	ANKRD52	
25691	HGNC:25691	ANKRD53	
25185	HGNC:25185	ANKRD54	
39214	HGNC:39214	ANKRD54P1	
25681	HGNC:25681	ANKRD55	
16217	HGNC:16217	ANKRD60	C20orf86
22467	HGNC:22467	ANKRD61	
35241	HGNC:35241	ANKRD62	
42363	HGNC:42363	ANKRD62P1	
42393	HGNC:42393	ANKRD62P1-PARP4P3	
40027	HGNC:40027	ANKRD63	
42950	HGNC:42950	ANKRD65	
55844	HGNC:55844	ANKRD65-AS1	
44669	HGNC:44669	ANKRD66	
20961	HGNC:20961	ANKS1A	ANKS1
24600	HGNC:24600	ANKS1B	
29422	HGNC:29422	ANKS3	
26795	HGNC:26795	ANKS4B	
26724	HGNC:26724	ANKS6	SAMD6|ANKRD14
29642	HGNC:29642	ANKUB1	C3orf16
25527	HGNC:25527	ANKZF1	
14082	HGNC:14082	ANLN	
21625	HGNC:21625	ANO1	ORAOV2|TMEM16A
40016	HGNC:40016	ANO1-AS1	
1183	HGNC:1183	ANO2	C12orf3|TMEM16B
14004	HGNC:14004	ANO3	C11orf25|TMEM16C
54190	HGNC:54190	ANO3-AS1	
23837	HGNC:23837	ANO4	TMEM16D
27337	HGNC:27337	ANO5	TMEM16E|LGMD2L
25240	HGNC:25240	ANO6	TMEM16F
31677	HGNC:31677	ANO7	PCANAP5|TMEM16G
32248	HGNC:32248	ANO7L1	TMEM16M|C1orf224|ANO7P1
29329	HGNC:29329	ANO8	KIAA1623|TMEM16H
20679	HGNC:20679	ANO9	TP53I5|TMEM16J
25519	HGNC:25519	ANO10	TMEM16K
6211	HGNC:6211	ANOS1	KAL|ADMLX|KAL1
6214	HGNC:6214	ANOS2P	ADMLY|KALP
13233	HGNC:13233	ANP32A	C15orf1
25672	HGNC:25672	ANP32A-IT1	C15orf28|NCRNA00321
42949	HGNC:42949	ANP32AP1	
16677	HGNC:16677	ANP32B	
24267	HGNC:24267	ANP32BP1	
38552	HGNC:38552	ANP32BP2	
44089	HGNC:44089	ANP32BP3	
16675	HGNC:16675	ANP32CP	ANP32C
16676	HGNC:16676	ANP32D	
16673	HGNC:16673	ANP32E	
500	HGNC:500	ANPEP	CD13|PEPN
14152	HGNC:14152	ANTKMT	C16orf24|FAM173A
21014	HGNC:21014	ANTXR1	
21732	HGNC:21732	ANTXR2	
27277	HGNC:27277	ANTXRL	
45004	HGNC:45004	ANTXRLP1	
533	HGNC:533	ANXA1	ANX1|LPC1
537	HGNC:537	ANXA2	ANX2|ANX2L4|CAL1H|LPC2D
538	HGNC:538	ANXA2P1	LPC2A|ANX2P1|ANX2L1
539	HGNC:539	ANXA2P2	ANX2P2|ANX2L2|LPC2B
540	HGNC:540	ANXA2P3	ANX2P3|ANX2L3|LPC2C
33463	HGNC:33463	ANXA2R	C5orf39
27208	HGNC:27208	ANXA2R-AS1	
48996	HGNC:48996	ANXA2R-OT1	
541	HGNC:541	ANXA3	ANX3
542	HGNC:542	ANXA4	ANX4
543	HGNC:543	ANXA5	ENX2|ANX5
544	HGNC:544	ANXA6	ANX6
545	HGNC:545	ANXA7	ANX7
546	HGNC:546	ANXA8	ANX8
23334	HGNC:23334	ANXA8L1	ANXA8L2
547	HGNC:547	ANXA9	ANX31
534	HGNC:534	ANXA10	
535	HGNC:535	ANXA11	ANX11
536	HGNC:536	ANXA13	ANX13
548	HGNC:548	AOAH	
41307	HGNC:41307	AOAH-IT1	
80	HGNC:80	AOC1	ABP1|ABP
549	HGNC:549	AOC2	
550	HGNC:550	AOC3	
48869	HGNC:48869	AOC4P	
1361	HGNC:1361	AOPEP	C9orf3
553	HGNC:553	AOX1	
18450	HGNC:18450	AOX2P	AOX2
19049	HGNC:19049	AOX3P	
53766	HGNC:53766	AOX3P-AOX2P	
28808	HGNC:28808	AP1AR	C4orf16
55391	HGNC:55391	AP1AR-DT	
554	HGNC:554	AP1B1	ADTB1|CLAPB2
297	HGNC:297	AP1B1P1	ADTB1L1
298	HGNC:298	AP1B1P2	ADTB1L2
555	HGNC:555	AP1G1	CLAPG1|ADTG
556	HGNC:556	AP1G2	
55442	HGNC:55442	AP1G2-AS1	
13667	HGNC:13667	AP1M1	
558	HGNC:558	AP1M2	
54978	HGNC:54978	AP1M2P1	
559	HGNC:559	AP1S1	CLAPS1|EKV3
560	HGNC:560	AP1S2	MRX59|MRXS5|PGS
50752	HGNC:50752	AP1S2P1	
18971	HGNC:18971	AP1S3	
561	HGNC:561	AP2A1	CLAPA1|ADTAA
562	HGNC:562	AP2A2	CLAPA2|ADTAB
563	HGNC:563	AP2B1	ADTB2|CLAPB1
55017	HGNC:55017	AP2B1P1	
564	HGNC:564	AP2M1	CLAPM1
565	HGNC:565	AP2S1	CLAPS2|HHC3
566	HGNC:566	AP3B1	
567	HGNC:567	AP3B2	
568	HGNC:568	AP3D1	
569	HGNC:569	AP3M1	
570	HGNC:570	AP3M2	
2013	HGNC:2013	AP3S1	CLAPS3
571	HGNC:571	AP3S2	
572	HGNC:572	AP4B1	SPG47
44114	HGNC:44114	AP4B1-AS1	
573	HGNC:573	AP4E1	
574	HGNC:574	AP4M1	
575	HGNC:575	AP4S1	
25104	HGNC:25104	AP5B1	
20192	HGNC:20192	AP5M1	C14orf108|MUDENG
15875	HGNC:15875	AP5S1	C20orf29
22197	HGNC:22197	AP5Z1	KIAA0415
576	HGNC:576	APAF1	
578	HGNC:578	APBA1	MINT1
579	HGNC:579	APBA2	X11L|MINT2
580	HGNC:580	APBA3	
581	HGNC:581	APBB1	RIR
17379	HGNC:17379	APBB1IP	
582	HGNC:582	APBB2	
20708	HGNC:20708	APBB3	
583	HGNC:583	APC	
24036	HGNC:24036	APC2	
15718	HGNC:15718	APCDD1	
26892	HGNC:26892	APCDD1L	
27152	HGNC:27152	APCDD1L-DT	APCDD1L-AS1
584	HGNC:584	APCS	
586	HGNC:586	APEH	D3F15S2|DNF15S2|D3S48E
48925	HGNC:48925	APELA	
587	HGNC:587	APEX1	APEX
17889	HGNC:17889	APEX2	
29509	HGNC:29509	APH1A	
24080	HGNC:24080	APH1B	
594	HGNC:594	API5	
595	HGNC:595	API5P1	API5L1
39070	HGNC:39070	API5P2	
17581	HGNC:17581	APIP	
28724	HGNC:28724	APLF	C2orf13
16665	HGNC:16665	APLN	
339	HGNC:339	APLNR	AGTRL1
597	HGNC:597	APLP1	
598	HGNC:598	APLP2	APPL2
13238	HGNC:13238	APMAP	C20orf3
600	HGNC:600	APOA1	
40079	HGNC:40079	APOA1-AS	
601	HGNC:601	APOA2	
602	HGNC:602	APOA4	
17288	HGNC:17288	APOA5	
603	HGNC:603	APOB	
604	HGNC:604	APOBEC1	
605	HGNC:605	APOBEC2	
17343	HGNC:17343	APOBEC3A	
44196	HGNC:44196	APOBEC3A_B	
43835	HGNC:43835	APOBEC3AP1	
17352	HGNC:17352	APOBEC3B	
43836	HGNC:43836	APOBEC3B-AS1	
17353	HGNC:17353	APOBEC3C	
17354	HGNC:17354	APOBEC3D	APOBEC3E
17356	HGNC:17356	APOBEC3F	
17357	HGNC:17357	APOBEC3G	
24100	HGNC:24100	APOBEC3H	
32152	HGNC:32152	APOBEC4	C1orf169
24087	HGNC:24087	APOBR	
607	HGNC:607	APOC1	
608	HGNC:608	APOC1P1	
609	HGNC:609	APOC2	
610	HGNC:610	APOC3	
611	HGNC:611	APOC4	
44426	HGNC:44426	APOC4-APOC2	
612	HGNC:612	APOD	
613	HGNC:613	APOE	AD2
615	HGNC:615	APOF	
616	HGNC:616	APOH	B2G1
618	HGNC:618	APOL1	APOL
619	HGNC:619	APOL2	
14868	HGNC:14868	APOL3	
14867	HGNC:14867	APOL4	
14869	HGNC:14869	APOL5	
14870	HGNC:14870	APOL6	
25268	HGNC:25268	APOLD1	
13916	HGNC:13916	APOM	
53942	HGNC:53942	APONP	
28727	HGNC:28727	APOO	FAM121B
24009	HGNC:24009	APOOL	CXorf33|FAM121A
48739	HGNC:48739	APOOP1	
48740	HGNC:48740	APOOP2	
48741	HGNC:48741	APOOP3	
48742	HGNC:48742	APOOP4	
48743	HGNC:48743	APOOP5	
620	HGNC:620	APP	AD1
55075	HGNC:55075	APP-DT	
56009	HGNC:56009	APPAT	LINC02969
